crop_path	page_id	page_num	line_num	label	transcription	source_page_image	x0	y0	x1	y1
line_crops/page030_line003.png	262534037	30	3	Sanskrit Text	त्रि॒ र भि गी या॒ व रो ह ति दे व॒ स्या ह॒ ᳰ स वि तुः॒ स	00000031.png	241	338	1849	488
line_crops/page030_line004.png	262534037	30	4	Sanskrit Text	वे॒ स त्य॒ प्र स व सो बृ॒ ह स्प॒ ते रु त्त मं ना॒ क म रु	00000031.png	251	470	1795	612
line_crops/page030_line005.png	262534037	30	5	Sanskrit Text	ह मि॒ ति य॒ दि ब्रा ह्म णो य॒ ज ते ब्र॒ ह्म हि बृ॒ ह स्प॒	00000031.png	237	601	1855	761
line_crops/page030_line006.png	262534037	30	6	Sanskrit Text	ति र्ब्र॒ ह्म हि॒ ब्रा ह्म णः॒।४। अ॒ थ य॒ दि रा ज॒ न्यो	00000031.png	239	760	1797	913
line_crops/page030_line007.png	262534037	30	7	Sanskrit Text	य॒ ज ते दे व॒ स्या ह॒ ᳰ स वि तुः॒ स वे॒ स त्य॒ प्र स	00000031.png	267	1233	1818	1373
line_crops/page030_line008.png	262534037	30	8	Sanskrit Text	व स ऽ इ॒ न्द्र स्यो त्त मं ना॒ क म रु ह मि॒ ति क्ष त्र ᳰ	00000031.png	267	1365	1842	1514
line_crops/page030_line009.png	262534037	30	9	Sanskrit Text	ही॒ न्द्रः क्ष त्र॒ ᳰ रा ज न्यः॒।५। अ॒ थ स प्त॒ द श दु न्दु	00000031.png	253	1503	1848	1659
line_crops/page030_line010.png	262534037	30	10	Sanskrit Text	भी॒ न नु वे द्य न्त ᳰ स॒ म्मि न्वं ति। प्र ती॒ च ऽ आ॒ ग्नी ध्रा	00000031.png	280	1624	1899	1776
line_crops/page030_line011.png	262534037	30	11	Sanskrit Text	त्प्र जा॒ प तिं वा॒ ऽ ए ष ऽ उ॒ ज्ज य ति यो॒ व्वा ज पे॒ ये	00000031.png	300	1751	1838	1910
line_crops/page030_line012.png	262534037	30	12	Sanskrit Text	न य॒ ज ते व्वा ग्वै॒ प्र जा॒ प ति रे षा वै॒ प र मा व्वा	00000031.png	279	1902	1854	2065
line_crops/page031_line001.png	262534038	31	1	Sanskrit Text	ति त द्य द॒ श्वा न व घ्रा प॒ य ती म मु॒ ज्ज या नी॒ ति	00000030.png	290	253	1780	395
line_crops/page031_line002.png	262534038	31	2	Sanskrit Text	त॒ स्मा द्वा ऽ अ॒ श्वा न॒ व घ्रा प य ति।१५। ब्रा ह्म णं॥	00000030.png	317	339	1795	494
line_crops/page031_line003.png	262534038	31	3	Sanskrit Text	४। त द्य॒ दा जिं धा॒ वं ति इ म॒ मे॒ वै ते॒ न लो क मु॒	00000030.png	301	482	1758	641
line_crops/page031_line004.png	262534038	31	4	Sanskrit Text	ज्ज य त्य॒ थ य॒ द्ब्र ह्मा॒ र थ च क्रे सा॒ म गा॒ य ति ना	00000030.png	305	570	1762	720
line_crops/page031_line005.png	262534038	31	5	Sanskrit Text	भि द घ्न उ॒ द्धि ते न्त रि क्ष लो क॒ मे॒ वै ते नो॒ ज्ज य	00000030.png	308	695	1836	834
line_crops/page031_line006.png	262534038	31	6	Sanskrit Text	त्य॒ थ य द्यू॒ प ᳰ रो॒ ह ति दे व लो क॒ मे॒ वै ते नो॒ ज्ज	00000030.png	322	806	1806	985
line_crops/page031_line007.png	262534038	31	7	Sanskrit Text	य ति त॒ स्मा द्वा॒ ऽ ए त॒ त्त्र यं॒ क्रि य ते।१। स॒ ब्र ह्मा॒ र थ	00000030.png	214	1219	1836	1372
line_crops/page031_line008.png	262534038	31	8	Sanskrit Text	च क्र म॒ धि रो ह ति ना भि द घ्न ऽ उ॒ द्धि तं दे व॒ स्या	00000030.png	227	1347	1772	1500
line_crops/page031_line009.png	262534038	31	9	Sanskrit Text	ह ᳰ स वि तुः॒ स वे॒ स त्य॒ स व सो बृ॒ ह स्प॒ ते रु त्त मं	00000030.png	217	1492	1762	1634
line_crops/page031_line010.png	262534038	31	10	Sanskrit Text	ना॒ क ᳰ रु हे य मि॒ ति य॒ दि ब्रा ह्म णो य॒ ज ते ब्र॒ ह्म	00000030.png	224	1613	1822	1752
line_crops/page031_line011.png	262534038	31	11	Sanskrit Text	हि बृ॒ ह स्प॒ ति र्ब्र॒ ह्म हि॒ ब्रा ह्म णः॒।२। अ॒ थ य॒ दि रा	00000030.png	224	1757	1826	1906
line_crops/page031_line012.png	262534038	31	12	Sanskrit Text	ज॒ न्यो य॒ ज ते। दे व॒ स्या ह॒ ᳰ स वि तुः॒ स वे॒ स त्य॒	00000030.png	238	1865	1769	2034
line_crops/page032_line001.png	262534039	32	1	Sanskrit Text	त॒ त्क रो ति।१२। अ॒ थ य॒ द्बा र्ह स्प त्यो भ॒ व ति। बृ॒ ह स्प॒	00000029.png	241	157	1813	313
line_crops/page032_line002.png	262534039	32	2	Sanskrit Text	ति र्ह्ये॒ त म॒ ग्र ऽ उ द॒ ज य त्त॒ स्मा द्बा र्ह स्प त्यो॒ भ व ति॥	00000029.png	266	281	1821	423
line_crops/page032_line003.png	262534039	32	3	Sanskrit Text	१३॥ अ॒ थ य॒ न्नै वा रो भ॒ व ति। ब्र॒ ह्म वै बृ॒ ह स्प॒ ति	00000029.png	256	416	1807	569
line_crops/page032_line004.png	262534039	32	4	Sanskrit Text	रे ते वै ब्र॒ ह्म णा प च्य न्ते य॒ न्नी वा॒ रा स्त॒ स्मा न्नै वा	00000029.png	271	517	1839	676
line_crops/page032_line005.png	262534039	32	5	Sanskrit Text	रो॒ भ व ति स प्त॒ द श श रा वो भ व ति स प्त द शो वै॒	00000029.png	258	648	1806	807
line_crops/page032_line006.png	262534039	32	6	Sanskrit Text	प्र जा॒ प ति स्त॒ त्प्र जा॒ प ति मु॒ ज्ज य ति।१४। त म॒ श्वा	00000029.png	268	792	1802	942
line_crops/page032_line007.png	262534039	32	7	Sanskrit Text	न॒ व घ्रा प य ति। व्वा॒ जि न ऽ इ॒ ति व्वा जि॒ नो ह्य॒ श्वा स्त॒	00000029.png	244	1233	1836	1385
line_crops/page032_line008.png	262534039	32	8	Sanskrit Text	स्मा दा ह व्वा॒ जि न ऽ इ॒ ति व्वा ज जि त ऽ इ त्ये॒ न्नं वै व्वा॒	00000029.png	268	1384	1866	1516
line_crops/page032_line009.png	262534039	32	9	Sanskrit Text	जो न्न जि त ऽ इ॒ त्ये॒ वै त॒ दा ह व्वा॒ ज ᳰ स रि ष्य॒ न्त	00000029.png	278	1498	1789	1641
line_crops/page032_line010.png	262534039	32	10	Sanskrit Text	ऽ इ॒ त्यो जि ᳰ हि॒ स रि ष्य॒ न्तो भ॒ वं ति बृ॒ ह	00000029.png	288	1629	1829	1758
line_crops/page032_line011.png	262534039	32	11	Sanskrit Text	स्प॒ ते र्भा ग म॒ व जि घ्र ते॒ ति बृ॒ ह स्प॒ ते॒ र्ह्ये ष॒ भा गो	00000029.png	285	1740	1880	1890
line_crops/page032_line012.png	262534039	32	12	Sanskrit Text	भ॒ व ति त॒ स्मा दा ह बृ॒ ह स्प॒ ते र्भा ग म॒ व जि घ्र ते॒	00000029.png	295	1885	1863	2017
line_crops/page033_line001.png	262534040	33	1	Sanskrit Text	त दा ह ।१०। अ र्द्धः प्र पा ठ क॥५९॥ ते वा॒ ऽ ए त॒ ऽ ए	00000028.png	294	121	1861	289
line_crops/page033_line002.png	262534040	33	2	Sanskrit Text	व त्र॒ यो यु क्ता॒ भ वं ति त्रि वृ द्धि॒ दे वा॒ नां त द्धि॒ दे व	00000028.png	308	277	1868	414
line_crops/page033_line003.png	262534040	33	3	Sanskrit Text	त्रा॒ धि प्र ष्टि यु ग ऽ ए व॒ च तु र्थो॒  न्वे ति मा नु षो हि	00000028.png	298	396	1847	540
line_crops/page033_line004.png	262534040	33	4	Sanskrit Text	स तं य॒ त्र दा स्य न्भ॒ व ति त॒ च्च तु र्थ॒ मु प यु॒ ज्य द दा	00000028.png	304	518	1871	659
line_crops/page033_line005.png	262534040	33	5	Sanskrit Text	ति त॒ स्मा द पी॒ त र स्मिं न्य ज्ञ॒ ऽ ए त॒ ऽ ए व त्र॒ यो यु	00000028.png	288	642	1852	781
line_crops/page033_line006.png	262534040	33	6	Sanskrit Text	क्ता॒ भ वं ति त्रि वृ द्धि॒ दे वा॒ नां त द्धि॒ दे व त्रा॒ धि	00000028.png	292	756	1832	917
line_crops/page033_line007.png	262534040	33	7	Sanskrit Text	प्र ष्टि यु ग ऽ ए व॒ च तु र्थो॒  न्वे ति मा नु षो हि स तं	00000028.png	264	1221	1802	1394
line_crops/page033_line008.png	262534040	33	8	Sanskrit Text	य॒ त्र दा स्य न्भ॒ व ति त॒ च्च तु र्थ॒ मु प यु॒ ज्य द दा	00000028.png	283	1372	1793	1518
line_crops/page033_line009.png	262534040	33	9	Sanskrit Text	ति॥११॥ अ॒ थ बा र्ह स्प त्यं॒ च रुं॒ नै वा र॒ᳰ स प्त॒ द	00000028.png	275	1518	1827	1657
line_crops/page033_line010.png	262534040	33	10	Sanskrit Text	श श रा वं नि॒ र्व्व प ति। अ॒ न्नं वा॒ ऽ ए षः ऽ उ॒ ज्ज य ति यो॒	00000028.png	273	1634	1825	1778
line_crops/page033_line011.png	262534040	33	11	Sanskrit Text	व्वा ज पे॒ ये न य॒ ज ते  न्न पे॒ यᳰ ह वै ना॒ मै त द्य॒ द्वा	00000028.png	272	1798	1829	1932
line_crops/page033_line012.png	262534040	33	12	Sanskrit Text	ज पे॒ यं त द्य॒ दे॒ वै त द॒ न्न मु द॒ जै षी त्त॒ दे॒ वा स्मा ऽ ए	00000028.png	271	1903	1838	2062
line_crops/page034_line001.png	262534041	34	1	Sanskrit Text	धी॒ त्ये॒ वै त॒ दा ह युं जं॒ तु त्वा म रु॒ तो व्वि श्व॒ वे द स ऽ	00000027.png	241	147	1845	295
line_crops/page034_line002.png	262534041	34	2	Sanskrit Text	इ॒ ति युं जं॒ तु त्वा दे वा ऽ इ॒ त्ये॒ वै इ॒ त॒ दा ह॒ ते त्व॒ ष्टा	00000027.png	263	288	1813	417
line_crops/page034_line003.png	262534041	34	3	Sanskrit Text	प त्सु॒ ज वं॒ द धा त्वि॒ ति ना॒ त्र ति रो॒ हि त मि वा स्त्य॒	00000027.png	274	415	1892	544
line_crops/page034_line004.png	262534041	34	4	Sanskrit Text	थ द क्षि णा प्र ष्टिं॒ यु न क्ति स व्या प्र ष्टिं वा ऽ अ॒ ग्रे	00000027.png	276	535	1832	671
line_crops/page034_line005.png	262534041	34	5	Sanskrit Text	मा नु षे॑ थै वं॒ दे व त्रा॒।९। स॒ यु न क्ति। ज वो य॒ स्ते	00000027.png	290	674	1868	811
line_crops/page034_line006.png	262534041	34	6	Sanskrit Text	व्वा जिं नि॒ हि तो गु॒ हा यः॒ श्ये ने प॒रीत्तोऽ अ॒च	00000027.png	301	795	1796	948
line_crops/page034_line007.png	262534041	34	7	Sanskrit Text	र च्च व्वा॒त ऽ इ॒ ति ज वो य॒ स्ते बा जि न्न॒ प्य न्य॒ त्रा ष	00000027.png	264	1221	1835	1355
line_crops/page034_line008.png	262534041	34	8	Sanskrit Text	नि॒ हि त स्ते॒ न न इ मं॒ य ज्ञ॒ म्प्र जा॒ प ति मु॒ ज्ज ये॒	00000027.png	252	1347	1793	1483
line_crops/page034_line009.png	262534041	34	9	Sanskrit Text	त्ये व इ॒ त॒ दा ह ते॒ न नो वा जि न्ब॑ ल वा न्ब॑ ले न	00000027.png	275	1487	1797	1621
line_crops/page034_line010.png	262534041	34	10	Sanskrit Text	व्वा ज जि॒ च्च भ॒ व स॒ म ने च पा र यि ष्णु रि त्यं॒ नं	00000027.png	281	1634	1817	1768
line_crops/page034_line011.png	262534041	34	11	Sanskrit Text	व्वै व्वा॒ जों ऽ न जि॒ च्च न ऽ ए॒ ध्य स्मिं॒ श्च नो य ज्ञे॒ दे	00000027.png	288	1753	1799	1905
line_crops/page034_line012.png	262534041	34	12	Sanskrit Text	व स म न॒ इ मं॒ य ज्ञं॒ प्र जा॒ प ति मु॒ ज्ज ये॒ त्ये॒ वै	00000027.png	302	1884	1817	2030
line_crops/page036_line001.png	262534043	36	1	Sanskrit Text	स॒ म भ व द॒ स र्व्वो हि वै॒ स म॒ भ व त्त॒ स्मा न्न स॒ र्व्वैः	00000025.png	273	140	1827	300
line_crops/page036_line002.png	262534043	36	2	Sanskrit Text	प द्भिः प्र॒ ति ति ष्ठ त्ये॒ कै क मे व पा॒ द मु द॒ च्य ति ष्ठ	00000025.png	274	280	1821	420
line_crops/page036_line003.png	262534043	36	3	Sanskrit Text	ति त द्य॒ दे॒ वा स्या॒ त्रा प्स्व॒ ही य त ते॒ नै॒ वै न मे	00000025.png	281	412	1794	555
line_crops/page036_line004.png	262534043	36	4	Sanskrit Text	त त्स॒ म र्द्ध य ति कृ त्स्नं॒ क रो ति त॒ स्मा द॒ श्वा न द्भि॒ र॒	00000025.png	283	541	1835	669
line_crops/page036_line005.png	262534043	36	5	Sanskrit Text	भ्यु॒ क्ष ति स्न॒ प ना या भ्य व नी य॒ मा नां त्स्न पि ता॒	00000025.png	292	650	1861	776
line_crops/page036_line006.png	262534043	36	6	Sanskrit Text	न्वो दा॒ नी ता न्।५। सो॒ भ्यु क्ष ति॒ अ॒ प्स्व न्त॒ र मृ त	00000025.png	301	773	1899	927
line_crops/page036_line007.png	262534043	36	7	Sanskrit Text	म प्सु॒ भे ष ज॒ म पा॒ मु त प्र॒ श स्ति ष्व॒ श्वा भ॒ व त व्वा	00000025.png	294	1275	1783	1411
line_crops/page036_line008.png	262534043	36	8	Sanskrit Text	जि॒ न ऽ इ॒ त्य ने ना॒ पि दे॒ वी रा पो यो॒ व ऊ र्मिः	00000025.png	302	1401	1762	1535
line_crops/page036_line009.png	262534043	36	9	Sanskrit Text	प्र॒ तू र्तिः क कु न्मा न्वा ज सा स्ते॒ ना यं व्वा॒ ज ᳰ	00000025.png	306	1524	1769	1641
line_crops/page036_line010.png	262534043	36	10	Sanskrit Text	से दि त्यं॒ नं वै व्वा॒ ज स्ते॒ ना य मं॒ न मु॒ ज्ज य त्वि॒ त्ये॒	00000025.png	304	1633	1860	1782
line_crops/page036_line011.png	262534043	36	11	Sanskrit Text	वै त॒ दा ह॒।६। अ॒ थ र॒ थं यु न क्ति। स॒ द क्षि णा यु	00000025.png	330	1763	1879	1894
line_crops/page036_line012.png	262534043	36	12	Sanskrit Text	ग्य॒ मे वा॒ ग्रे यु न क्ति स व्या यु ग्यं वा ऽ अ॒ ग्रे मा	00000025.png	334	1889	1805	2031
line_crops/page037_line001.png	262534044	37	1	Sanskrit Text	ह।४। तं॒ धू र्गृ ही त॒ म न्त र्व्वे॒ द्य॒ भ्य॒ व व र्त्त य ति व्वा॒	00000024.png	282	158	1809	305
line_crops/page037_line002.png	262534044	37	2	Sanskrit Text	ज स्य नु॒ प्र स वे॒ मा त॒ रं म ही मि त्यं॒ नं व्वै व्वा जों॒ ऽ	00000024.png	290	294	1813	421
line_crops/page037_line003.png	262534044	37	3	Sanskrit Text	न स्य नु॒ प्र स वे॒ मा त॒ रं म ही मि॒ त्ये॒ वै त॒ दा हा॒	00000024.png	315	407	1819	538
line_crops/page037_line004.png	262534044	37	4	Sanskrit Text	दि तिं ना॒ म व्व॒ च सा क रा म ह ऽ इ॒ ती यं वै॒ पृ	00000024.png	323	547	1813	674
line_crops/page037_line005.png	262534044	37	5	Sanskrit Text	थि व्य॒ दि ति स्त॒ स्मा दा हा॒ दि तिं ना॒ म व्व॒ च सा	00000024.png	321	652	1780	780
line_crops/page037_line006.png	262534044	37	6	Sanskrit Text	क रा म ह ऽ इ॒ ति य॒ स्या मि दं व्वि॒ श्वं भु॒ व न मा वि	00000024.png	340	769	1816	914
line_crops/page037_line007.png	262534044	37	7	Sanskrit Text	वे शे॒ त्य स्या ᳰ ही॒ द ᳰ स॒ र्व्वं भु॒ व न मा॒ वि ष्टं त॒ स्यां	00000024.png	256	1297	1803	1464
line_crops/page037_line008.png	262534044	37	8	Sanskrit Text	नो दे वः॒ स वि ता ध॒ र्म्म सा वि ष दि॒ ति त॒ स्यां नो	00000024.png	273	1440	1794	1583
line_crops/page037_line009.png	262534044	37	9	Sanskrit Text	दे वः॒ स वि ता य॒ ज मा न ᳰ सु व ता मि॒ त्ये॒ वै त॒ दा	00000024.png	280	1565	1815	1718
line_crops/page037_line010.png	262534044	37	10	Sanskrit Text	ह।४। अ था॒ श्वा न द्भि॒ र भ्यु॒ क्ष ति स्न॒ प ना या	00000024.png	283	1674	1769	1815
line_crops/page037_line011.png	262534044	37	11	Sanskrit Text	भ्य व नी य॒ मा नां त्स्न पि ता॒ न्वो दा॒ नी ता न द्भ्यो॒	00000024.png	283	1811	1806	1926
line_crops/page037_line012.png	262534044	37	12	Sanskrit Text	ह वा ऽ अ ग्रे॒ श्वः सं॒ ब भू व॒ सो ऽद्भ्यः॒ सं भ॒ वं न॒ स र्व्वः	00000024.png	297	1890	1835	2035
line_crops/page038_line001.png	262534045	38	1	Sanskrit Text	व ने भि॒ षिं च ति । मा॒ ध्यं दि ने स॒ व न ऽ आ जिं॒ धा वं त्ये	00000023.png	253	129	1907	278
line_crops/page038_line002.png	262534045	38	2	Sanskrit Text	ष वै॒ प्र जा॒ प ति र्य॒ ऽ ए ष॒ य ज्ञ॒ स्ता य॒ ते य॒ स्मा दि माः॒	00000023.png	260	270	1859	402
line_crops/page038_line003.png	262534045	38	3	Sanskrit Text	प्र जाः प्र॒ जा ता ऽ ए त॒ म्वे वा॒ प्ये त र्ह्य॒ नु प्र॒ जा यं ते त॒ न्म	00000023.png	268	404	1842	538
line_crops/page038_line004.png	262534045	38	4	Sanskrit Text	ध्य त॒ ऽ ए॒ वै त॒ त्प्र जा॒ प ति मु॒ ज्ज य ति।२। अ॒ गृ ही ते मा	00000023.png	277	539	1908	668
line_crops/page038_line005.png	262534045	38	5	Sanskrit Text	हें द्रे॒ । ए ष वा ऽ इं॒ द्र स्य नि॒ ष्के व ल्यो ग्र॒ हो य॒ न्मा हें	00000023.png	279	655	1865	789
line_crops/page038_line006.png	262534045	38	6	Sanskrit Text	द्रो॒ ऽ प्य स्यै त न्नि॒ ष्के व ल्य मे व॒ स्तो त्रं नि॒ ष्के व ल्य ᳰ	00000023.png	287	776	1893	912
line_crops/page038_line007.png	262534045	38	7	Sanskrit Text	श स्त्र मिं॒ द्रो वै य॒ ज मा न स्त॒ दे न ᳰ स्व॒ ऽ ए वा॒	00000023.png	263	1279	1736	1418
line_crops/page038_line008.png	262534045	38	8	Sanskrit Text	य॒ त ने भि॒ षिं च ति त॒ स्मा द॒ गृ ही ते मा हें द्रे॒।	00000023.png	273	1413	1728	1544
line_crops/page038_line009.png	262534045	38	9	Sanskrit Text	३। अ॒ थ  र॒ थ मु पा॒ व ह र ति इं॒ द्र स्य व्व॒ ज्रो सी॒ ति व्व॒ ज्रो वै र॒ थ ऽ इं॒ द्रो वै य॒	00000023.png	260	1536	1766	1665
line_crops/page038_line010.png	262534045	38	10	Sanskrit Text	ज मा न स्त॒ स्मा दा हें॒ द्र स्य व्व॒ ज्रो सी॒ ति व्वा ज सा	00000023.png	245	1665	1748	1804
line_crops/page038_line011.png	262534045	38	11	Sanskrit Text	ऽ इ॒ ति व्वा ज सा हि र॒ थ स्त्व॒ या यं व्वा॒ ज ᳰ से दि त्यं॒	00000023.png	275	1786	1804	1922
line_crops/page038_line012.png	262534045	38	12	Sanskrit Text	नं व्वै व्वा॒ ज स्त्व॒ या य मं॒ न मु॒ ज्ज य त्वि॒ त्ये वै त॒ दा	00000023.png	273	1902	1804	2058
line_crops/page039_line001.png	262534046	39	1	Sanskrit Text	य त्य॒ थ य॒ त्पु रा॒ प्र च॒ रे द्य॒ था य म॒ ध्वा न मे ष्यं त्स्या	00000022.png	294	148	1811	297
line_crops/page039_line002.png	262534046	39	2	Sanskrit Text	त्तं॒ ग त्वा स क्व त॒ तः स्या॒ दे वं त त्त॒ स्मा दे षा म॒ त्र ह	00000022.png	281	289	1797	414
line_crops/page039_line003.png	262534046	39	3	Sanskrit Text	वि॒ र्भिः प्र च रं ति।१३। त॒ दु त॒ था न॒ कु र्या त्। ह्व॒ ल	00000022.png	289	398	1838	547
line_crops/page039_line004.png	262534046	39	4	Sanskrit Text	ति वा॒ ऽ ए ष यो॒ य ज्ञ प था दे त्ये॒ ति वा॒ ऽ ए ष॒ य ज्ञ प	00000022.png	292	512	1835	648
line_crops/page039_line005.png	262534046	39	5	Sanskrit Text	था द्य॒ ऽ ए वं॒ क रो॒ ति त॒ स्मा द्य॒ त्रै वै॒ त रे षां प शू नां॒	00000022.png	267	640	1887	762
line_crops/page039_line006.png	262534046	39	6	Sanskrit Text	व्व पा॒ भिः प्र च रं ति त॒ दे॒ वै ते॒ षां व्व पा॒ भिः प्र॒ च रे	00000022.png	275	743	1811	914
line_crops/page039_line007.png	262534046	39	7	Sanskrit Text	यु र्य॒ त्रै वे॒ त रे षां प शू ना॒ ᳰ ह वि॒ र्भिः प्र च॒ रं ति त॒ दे॒ वै	00000022.png	208	1246	1860	1409
line_crops/page039_line008.png	262534046	39	8	Sanskrit Text	ट्कृ ते जु हो ति।१४। ब्रा ह्म णं॥३॥ तं वै मा॒ ध्यं दि ने स॒	00000022.png	227	1395	1866	1536
line_crops/page039_line009.png	262534046	39	9	Sanskrit Text	ते॒ षा ᳰ ह वि॒ षा प्र॒ च रे यु रे॒ का नु वा॒ क्या भ व त्ये॒ का	00000022.png	224	1509	1882	1653
line_crops/page039_line010.png	262534046	39	10	Sanskrit Text	या॒ ज्यै क दे व॒ त्या हि॒ प्र जा॒ प त य ऽ इ॒ त्यु पा ᳰ शू॒ क्त्वा	00000022.png	227	1629	1876	1762
line_crops/page039_line011.png	262534046	39	11	Sanskrit Text	छा॒ गा ना ᳰ ह वि षो॒ नु ब्रू ही॒ ति प्र जा॒ प त य ऽ इ॒ त्ये वो	00000022.png	232	1749	1879	1893
line_crops/page039_line012.png	262534046	39	12	Sanskrit Text	पा॒ ᳰ शू क्त्वा छा॒ गा ना ᳰ ह विः प्र॒ स्थि तं प्रे ष्ये॒ ति व्व॒ ष	00000022.png	240	1874	1879	1999
line_crops/page040_line001.png	262534047	40	1	Sanskrit Text	स्युः स॒ र्व मु॒ ह्ये॒ वे॒ दं प्र जा॒ प तिः।१०। त द्धै के व्वा च॒ ऽ	00000021.png	237	114	1783	264
line_crops/page040_line002.png	262534047	40	2	Sanskrit Text	उ त्त म मा॒ ल भं ते य॒ दि वै॒ प्र जा॒ प तेः प॒ र म॒ स्ति व्वा॒	00000021.png	225	253	1824	387
line_crops/page040_line003.png	262534047	40	3	Sanskrit Text	गे व त॒ दे त द्वा॒ च मु॒ ज्ज या म इ॒ ति व॒ दं त स्त॒ दु त॒ था	00000021.png	234	369	1826	510
line_crops/page040_line004.png	262534047	40	4	Sanskrit Text	न॒ कु र्या त्स॒ र्व्वं व्वा॒ इ दं॒ प्र जा॒ प ति र्य॒ दि मे॒ लो का य॒	00000021.png	239	497	1829	630
line_crops/page040_line005.png	262534047	40	5	Sanskrit Text	दि दं किं॒ च सा य॒ दे॒ वै षु॒ लो के॒ षु व्वा ग्व॒ द ति त द्वा॒	00000021.png	241	615	1802	756
line_crops/page040_line006.png	262534047	40	6	Sanskrit Text	च मु॒ ज्ज य ति त॒ स्मा दु तं न्ना॒ द्रि ये त।११। ते॒ षा मा	00000021.png	239	748	1829	893
line_crops/page040_line007.png	262534047	40	7	Sanskrit Text	वृ त् । य॒ त्र मै त्रा व रु णो॒ व्वा म दे व्य॒ म नु श॒ ᳰ स ति त॒	00000021.png	242	1275	1798	1406
line_crops/page040_line008.png	262534047	40	8	Sanskrit Text	दे षां व्व पा॒ भिः प्र॒ च रे युः प्र ज॒ न नं व्वै व्वा म दे व्यं॒ प्र ज॒	00000021.png	247	1395	1842	1521
line_crops/page040_line009.png	262534047	40	9	Sanskrit Text	न नं प्र जा॒ प तिः प्रा जा प त्या॒ ऽ ए ते त॒ स्मा दे षा म॒ त्र	00000021.png	244	1516	1831	1645
line_crops/page040_line010.png	262534047	40	10	Sanskrit Text	व्व पा॒ भि प्र॒ च रे युः।१२। अ॒ थे ष्टा॒ ऽ अ नु या जा भ॒ वं ति।	00000021.png	241	1651	1843	1785
line_crops/page040_line011.png	262534047	40	11	Sanskrit Text	अ॒ व्यू ढे स्रु॒ चा व॒ थै षा ᳰ ह वि॒ र्भिः प्र॒ च रं ति सों ऽ तों॒ ऽ	00000021.png	239	1772	1884	1908
line_crops/page040_line012.png	262534047	40	12	Sanskrit Text	तो वै॒ प्र जा॒ प ति स्त॒ दं त त॒ ऽ ए॒ वै त॒ त्प्र जा॒ प ति मु॒ ज्ज	00000021.png	239	1888	1795	2052
line_crops/page042_line001.png	262534049	42	1	Sanskrit Text	व दा॒ ना नि त द्य॒ द र्द्धा॒ नां द्वि॒ र्द्वि र व द्य॒ ति त॒ थै षा॒ कृ त्स्ना॒	00000019.png	262	129	1854	287
line_crops/page042_line002.png	262534049	42	2	Sanskrit Text	म्भ व त्य॒ थ य॒ दे तैः᳘ प्र च॒ र ति ते॒ न दै᳘ वीं व्वि॒ श मु॒ ज्ज	00000019.png	281	281	1878	404
line_crops/page042_line003.png	262534049	42	3	Sanskrit Text	य त्य॒ था र्द्धा᳘ नि मा नु ष्यै᳘ वि श ऽ उ॒ प ह र ति ते॒ नो	00000019.png	265	393	1866	539
line_crops/page042_line004.png	262534049	42	4	Sanskrit Text	मा नु षीं वि॒ श मु॒ ज्ज य ति॥५॥ त॒ दु त॒ था न॒ कु या त्	00000019.png	280	526	1893	672
line_crops/page042_line005.png	262534049	42	5	Sanskrit Text	ह्व॒ ल ति वा॒ ऽ ए ष यो॒ य ज्ञ प था दे त्ये॒ ति वा॒ ऽ ए ष॒ य	00000019.png	279	657	1878	785
line_crops/page042_line006.png	262534049	42	6	Sanskrit Text	ज्ञ प था द्य॒ ए वं॒ क रो॒ ति त॒ स्मा द्य॒ त्रै वे᳘ त रे षां प शू॒	00000019.png	289	774	1876	908
line_crops/page042_line007.png	262534049	42	7	Sanskrit Text	नां व्व पा॒ भिः प्र च॒ रं ति त॒ दे᳘ वै त॒ स्यै व्व प॒ या प्र॒ च रे	00000019.png	268	1190	1869	1353
line_crops/page042_line008.png	262534049	42	8	Sanskrit Text	यु रे क᳘ धा व दा॒ ना नि श्र प यं ति न॒ मा नु ष्यै᳘ वि श ऽ	00000019.png	249	1345	1869	1491
line_crops/page042_line009.png	262534049	42	9	Sanskrit Text	उ॒ प ह र ति॥६॥ अ॒ थ स प्त॒ द श प्रा जा प त्या॒ न्प शू ना॒ ल	00000019.png	261	1483	1867	1622
line_crops/page042_line010.png	262534049	42	10	Sanskrit Text	भ ते। ते वै स॒ र्वे तू प रा॒ भ वं ति स॒ र्व्वे श्या माः स॒ र्वे मु	00000019.png	269	1599	1849	1726
line_crops/page042_line011.png	262534049	42	11	Sanskrit Text	ष्क राः॒ प्र जा॒ प तिं वा॒ ऽ ए ष ऽ उ॒ ज्ज य ति यो॒ वा ज पे॒	00000019.png	244	1729	1814	1847
line_crops/page042_line012.png	262534049	42	12	Sanskrit Text	ये न य॒ ज तें॒ नं वै᳘ प्र जा॒ प तिः प शु र्व्वा ऽ अं॒ नं त॒ त्प्र जा॒	00000019.png	255	1841	1804	1977
line_crops/page042_line013.png	262534049	42	13	Sanskrit Text	प ति मु॒ ज्ज य ति सो॒ मो वै᳘ प्र जा॒ प तिः प शु र्वै᳘ प्र त्य॒	00000019.png	255	1962	1837	2089
